id,parent,tagname,depth,childcount,sourceline,sourcepct,pospct,xpct,x,y,wid,hght,fgcolor,bgcolor,textxws,textlen,htmllen,visible,xpath,textclip,goodness
0,None,html,17,1,1,0.00641025641026,0.000639386189258,0.0,0,0,1920,3346,"rgb(0,0,0)","rgba(0,0,0,0)",1522,1699,221646,1,/html,首頁 政治 2016立法會選舉 2016... reserved.,0
47,0,body,16,1,1,0.00641025641026,0.0306905370844,0.0,0,0,1920,3346,"rgb(51,51,51)","rgb(255,255,255)",1522,1699,200776,1,/html/body,首頁 政治 2016立法會選舉 2016... reserved.,0
48,47,div,3,1,1,0.00641025641026,0.0313299232737,0.0,0,0,1920,1080,"rgb(51,51,51)","rgba(255,255,255,0.901961)",0,0,2797,1,/html/body/div[1],,0
49,48,div,2,1,1,0.00641025641026,0.0319693094629,0.0,0,0,1920,1080,"rgb(51,51,51)","rgba(0,0,0,0)",0,0,1366,1,/html/body/div[1]/div[1],,0
50,49,p,1,1,1,0.00641025641026,0.0326086956522,0.00833333333333,16,326,1888,125,"rgb(0,0,0)","rgba(0,0,0,0)",0,0,93,1,/html/body/div[1]/div[1]/p[1],,0
51,50,br,0,1,2,0.0128205128205,0.0332480818414,0.0,0,0,0,0,"rgb(0,0,0)","rgba(0,0,0,0)",0,0,4,1,/html/body/div[1]/div[1]/p[1]/br,,0
52,50,span,0,1,2,0.0128205128205,0.0338874680307,0.395833333333,760,386,400,59,"rgb(0,0,0)","rgba(0,0,0,0)",0,0,37,1,/html/body/div[1]/div[1]/p[1]/span,,0
53,49,p,1,1,2,0.0128205128205,0.0345268542199,0.00833333333333,16,481,1888,81,"rgb(0,0,0)","rgba(0,0,0,0)",0,0,77,1,/html/body/div[1]/div[1]/p[2],,0
54,53,br,0,1,3,0.0192307692308,0.0351662404092,0.0,0,0,0,0,"rgb(0,0,0)","rgba(0,0,0,0)",0,0,4,1,/html/body/div[1]/div[1]/p[2]/br[1],,0
55,53,br,0,1,3,0.0192307692308,0.0358056265985,0.0,0,0,0,0,"rgb(0,0,0)","rgba(0,0,0,0)",0,0,4,1,/html/body/div[1]/div[1]/p[2]/br[2],,0
56,49,p,1,1,4,0.025641025641,0.0364450127877,0.00833333333333,16,592,1888,27,"rgb(0,0,0)","rgba(0,0,0,0)",0,0,66,1,/html/body/div[1]/div[1]/p[3],,0
