id,parent,tagname,depth,childcount,sourceline,sourcepct,pospct,xpct,x,y,wid,hght,fgcolor,bgcolor,textxws,textlen,htmllen,visible,xpath,textclip,goodness
0,None,html,15,1,1,0.00189393939394,0.00158227848101,0.0,0,0,1920,3209,"rgb(0,0,0)","rgba(0,0,0,0)",3455,4154,55852,1,/html,Orwell Diaries 1938-...om. Follow,0
61,0,body,14,1,1,0.00189393939394,0.0981012658228,0.0,0,20,1920,3169,"rgb(102,102,102)","rgb(241,241,241)",3455,4154,46253,1,/html/body,Orwell Diaries 1938-...om. Follow,0
62,61,div,13,1,2,0.00378787878788,0.0996835443038,0.244791666667,470,20,980,3169,"rgb(102,102,102)","rgb(255,255,255)",3449,4147,35578,1,/html/body/div[1],Orwell Diaries 1938-...Press.com.,0
63,62,div,8,1,3,0.00568181818182,0.101265822785,0.255208333333,490,20,940,30,"rgb(102,102,102)","rgba(0,0,0,0)",195,230,2336,1,/html/body/div[1]/div[1],Orwell Diaries 1938-...er Davison,0
64,63,div,7,1,4,0.00757575757576,0.102848101266,0.255208333333,490,50,940,0,"rgb(102,102,102)","rgba(0,0,0,0)",195,230,2293,1,/html/body/div[1]/div[1]/div,Orwell Diaries 1938-...er Davison,0
65,64,div,3,1,5,0.0094696969697,0.104430379747,0.255208333333,490,50,940,0,"rgb(102,102,102)","rgba(0,0,0,0)",110,129,581,1,/html/body/div[1]/div[1]/div/div[1],Orwell Diaries 1938-...re written,0
66,65,div,2,1,6,0.0113636363636,0.106012658228,0.255208333333,490,50,700,36,"rgb(102,102,102)","rgba(0,0,0,0)",22,24,163,1,/html/body/div[1]/div[1]/div/div[1]/div[1],Orwell Diaries 1938-1942,0
67,66,span,1,1,7,0.0132575757576,0.107594936709,0.255208333333,490,51,356,33,"rgb(102,102,102)","rgba(0,0,0,0)",22,24,134,1,/html/body/div[1]/div[1]/div/div[1]/div[1]/span,Orwell Diaries 1938-1942,0
68,67,a,0,1,8,0.0151515151515,0.10917721519,0.255208333333,490,51,356,33,"rgb(0,0,0)","rgba(0,0,0,0)",22,24,119,1,/html/body/div[1]/div[1]/div/div[1]/div[1]/span/a,Orwell Diaries 1938-1942,0
69,65,div,0,1,11,0.0208333333333,0.110759493671,0.630208333333,1210,65,220,54,"rgb(0,0,0)","rgba(0,0,0,0)",88,104,137,1,/html/body/div[1]/div[1]/div/div[1]/div[2],George Orwell's dome...re written,0
70,65,a,1,1,13,0.0246212121212,0.112341772152,0.255208333333,490,50,0,0,"rgb(0,102,204)","rgba(0,0,0,0)",0,0,238,1,/html/body/div[1]/div[1]/div/div[1]/a,,0
71,70,img,0,1,14,0.0265151515152,0.113924050633,0.255208333333,490,137,940,203,"rgb(0,102,204)","rgba(0,0,0,0)",0,0,123,1,/html/body/div[1]/div[1]/div/div[1]/a/img,,0
72,64,div,6,1,18,0.0340909090909,0.115506329114,0.255208333333,490,340,940,38,"rgb(102,102,102)","rgb(0,0,0)",85,100,1650,1,/html/body/div[1]/div[1]/div/div[2],Skip to content Home...er Davison,0
73,72,div,1,1,19,0.0359848484848,0.117088607595,-6.25,-12000,340,1,1,"rgb(102,102,102)","rgba(0,0,0,0)",13,15,110,1,/html/body/div[1]/div[1]/div/div[2]/div[1],Skip to content,0
74,73,a,0,1,19,0.0359848484848,0.118670886076,-6.25,-12000,340,20,114,"rgb(170,170,170)","rgba(0,0,0,0)",13,15,62,1,/html/body/div[1]/div[1]/div/div[2]/div[1]/a,Skip to content,0
75,72,div,5,1,20,0.0378787878788,0.120253164557,0.261458333333,502,340,928,0,"rgb(102,102,102)","rgba(0,0,0,0)",72,84,1496,1,/html/body/div[1]/div[1]/div/div[2]/div[2],Home About Biography...er Davison,0
76,75,ul,4,1,20,0.0378787878788,0.121835443038,0.261458333333,502,340,928,0,"rgb(102,102,102)","rgba(0,0,0,0)",72,84,1472,1,/html/body/div[1]/div[1]/div/div[2]/div[2]/ul,Home About Biography...er Davison,0
77,76,li,1,1,20,0.0378787878788,0.123417721519,0.261458333333,502,340,54,38,"rgb(102,102,102)","rgba(0,0,0,0)",4,4,64,1,/html/body/div[1]/div[1]/div/div[2]/div[2]/ul/li[1],Home,0
78,77,a,0,1,20,0.0378787878788,0.125,0.261458333333,502,340,54,38,"rgb(170,170,170)","rgba(0,0,0,0)",4,4,55,1,/html/body/div[1]/div[1]/div/div[2]/div[2]/ul/li[1]/a,Home,0
79,76,li,1,1,20,0.0378787878788,0.126582278481,0.289583333333,556,340,54,38,"rgb(102,102,102)","rgba(0,0,0,0)",5,5,101,1,/html/body/div[1]/div[1]/div/div[2]/div[2]/ul/li[2],About,0
80,79,a,0,1,20,0.0378787878788,0.128164556962,0.289583333333,556,340,54,38,"rgb(170,170,170)","rgba(0,0,0,0)",5,5,62,1,/html/body/div[1]/div[1]/div/div[2]/div[2]/ul/li[2]/a,About,0
81,76,li,1,1,20,0.0378787878788,0.129746835443,0.317708333333,610,340,78,38,"rgb(102,102,102)","rgba(0,0,0,0)",9,9,111,1,/html/body/div[1]/div[1]/div/div[2]/div[2]/ul/li[3],Biography,0
82,81,a,0,1,20,0.0378787878788,0.131329113924,0.317708333333,610,340,78,38,"rgb(170,170,170)","rgba(0,0,0,0)",9,9,70,1,/html/body/div[1]/div[1]/div/div[2]/div[2]/ul/li[3]/a,Biography,0
83,76,li,1,1,20,0.0378787878788,0.132911392405,0.358333333333,688,340,100,38,"rgb(102,102,102)","rgba(0,0,0,0)",12,13,120,1,/html/body/div[1]/div[1]/div/div[2]/div[2]/ul/li[4],Image Gallery,0
84,83,a,0,1,20,0.0378787878788,0.134493670886,0.358333333333,688,340,100,38,"rgb(170,170,170)","rgba(0,0,0,0)",12,13,78,1,/html/body/div[1]/div[1]/div/div[2]/div[2]/ul/li[4]/a,Image Gallery,0
